molecule_chembl_id,canonical_smiles,pIC50,n_measurements
CHEMBL5916075,CCC(CC)n1cc(-c2nc(-c3cnn(C4CN(C(C)=O)C4)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5916294,N#CCC1(n2ccc(-c3nc(-c4ccnc(C(N)=O)n4)cc4ncccc34)n2)CC(C#N)C1,6.84569645301584,2
CHEMBL5916377,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)cc1,4.301029995663981,2
CHEMBL5916484,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)N[C@H]2CCCNC2)cc1,7.889410289700751,2
CHEMBL5916689,O=C(C1CC1)N1[C@@H]2CC[C@H]1CN(c1nc(Nc3ccnnc3)ncc1F)C2,5.959397659885927,4
CHEMBL5916725,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3ccccc3N(C)S(=O)(=O)NCCO)c12,6.665546248849069,1
CHEMBL5916760,CCN(c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc(N)c1C(=N)C(N)=O)S(=O)(=O)CC,6.91721462968355,1
CHEMBL5916809,CCNC(=O)c1ccc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)CC#N)n2)cc1,7.920818753952375,4
CHEMBL5916890,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)CCC(F)(F)F)C1,6.154901959985743,1
CHEMBL5917540,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)CCC(F)F)C1,9.549750891680638,1
CHEMBL5918077,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)NCC#N)n2)cn1,7.795880017344075,4
CHEMBL5918088,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3ccccc3N(C)S(=O)(=O)N3CCOC3)c12,6.665546248849069,1
CHEMBL5918228,CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,8.327902142064282,2
CHEMBL5918749,N#CCC1CC(CC#N)(n2cc(-c3nc(-c4cn[nH]c4)cc4ncccc34)cn2)C1,7.5774509799928715,2
CHEMBL5918823,[C-]#[N+]c1ccnc(N2[C@@H]3CC[C@H]2CN(c2ccnc(Nc4cnn(C)c4)n2)C3)c1,7.2076083105017466,1
CHEMBL5918882,Cn1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)cc1CN,6.962573502059376,1
CHEMBL5918918,CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnc(N)c(N)c4)cc4ncccc34)n2)C1,7.0915149811213505,1
CHEMBL5919131,CC[C@H](C)n1cc(-c2nc(-c3cnn(C[C@H](O)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5919309,N#CCC1(n2ncc(-c3cc(-c4ccc(-c5nnn[nH]5)cc4)cc4ncccc34)n2)CC(C#N)C1,7.769551078621726,1
CHEMBL5919378,CCCc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ncccn4)cc3)cc12,7.4089353929735005,1
CHEMBL5919384,N#CCC1(n2ccc(-c3nc(-c4ccnc(N)c4)cc4ncccc34)n2)CC(C#N)C1,7.926935982160881,2
CHEMBL5919390,CCc1cc(O)ccc1-c1cc2[nH]ncc2c(NCc2c(C)cccc2N(C)S(C)(=O)=O)n1,6.204119982655925,1
CHEMBL5919420,CS(=O)(=O)Nc1cccc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)n1,7.419465807264412,2
CHEMBL5919594,COc1cc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)cnc1C,8.518557371497694,1
CHEMBL5919697,NC(=O)c1cnc(Nc2cnn(C3CCOCC3)c2)nc1NCc1c(F)cccc1F,8.821023052706831,1
CHEMBL5920277,O=C(Nc1nc2cccc(C3=CCC(NC(=O)C4(F)CC4)CC3)n2n1)C1CC1,6.335358024443875,1
CHEMBL5920292,CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cccc(CO)c4F)cc4ncccc34)n2)C1,6.481486060122113,1
CHEMBL5920829,CC(=N)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,8.585026652029182,1
CHEMBL5920938,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@](C)(C#N)C4)c3)n2)cn1,7.958607314841775,4
CHEMBL5921362,CCC(CC)n1cc(-c2nc(-c3cnn(CC4CCS(=O)(=O)CC4)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5921646,Cc1nn(C)c2c1CN(S(=O)(=O)C[C@H]1C[C@@H](N(C)c3ncnc4[nH]ccc34)C1)CC2,8.6903698325741,1
CHEMBL5921751,Cc1ccc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cn1,6.8696662315049934,1
CHEMBL5921793,CCC(CC)n1cc(-c2nc(-c3cnn(C[C@H](O)COC)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5921959,COC(C)c1ccc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)cc1,9.041914151478915,1
CHEMBL5922063,Cc1cc(C)c(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)cn1,8.88941028970075,1
CHEMBL5922141,C[C@@H]1CCCC[C@H]1n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5922440,CCc1cc(O)c(F)cc1-c1nc(NCc2ccccc2N(C)S(=O)(=O)c2ccccc2)c2c(C(N)=O)n[nH]c2n1,7.049148541111453,1
CHEMBL5922741,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)CCC(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)O1,4.301029995663981,2
CHEMBL5922755,Cc1ccc(Cl)cc1-n1cc(-c2ncnc3[nH]ccc23)cc1C#N,7.886056647693163,1
CHEMBL5922891,CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn5ccccc45)cc4ncccc34)n2)C1,7.455931955649724,1
CHEMBL5922906,CNC(=O)C1CC(CC#N)(n2ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)C1,5.477462261101087,2
CHEMBL5922978,Cn1cc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)ccc1=O,9.869666231504993,1
CHEMBL5923278,N#CC[C@H]1CC[C@H](n2c(C3CNC3)nc3cnc4[nH]ccc4c32)CC1,7.721246399047171,1
CHEMBL5923410,CSCCNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(-c3nc4c([nH]3)CCN(Cc3ccccc3)C4)c12,6.764471553092451,2
CHEMBL5924069,CNC(=O)C(=N)c1c(N)cc(-c2cc(F)c(O)cc2CC(F)(F)F)nc1NCc1c(F)cccc1N(C)S(C)(=O)=O,7.508638306165727,1
CHEMBL5924139,CCN(c1ncccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(C(N)=O)c12)S(C)(=O)=O,6.962573502059376,2
CHEMBL5924772,Cn1ncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)c1CO,7.356547323513812,1
CHEMBL5925356,O=C([C@@H]1CC1(F)F)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cnc(N4CC(O)C4)c(F)c3)n1)C2,7.259637310505756,4
CHEMBL5925411,N#CCC1(n2ncc(-c3cc(-c4c[nH]nc4CO)cc4ncccc34)n2)CC(C#N)C1,7.506838111474617,2
CHEMBL5925417,Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ncccn4)cc3)cc12,8.55284196865778,5
CHEMBL5925447,CCNC(=O)c1ccc(Nc2ncc(F)c(N3CC4CC(C3)N4C(=O)C(F)(F)F)n2)cc1C,7.698970004336019,4
CHEMBL5925645,CCC(CC)n1cc(-c2nc(-c3cnn(CCN4CCC(CO)CC4)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5925860,CN(C)CCn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)cn1,7.337242168318426,1
CHEMBL5926071,N#CC[C@H]1CC[C@H](n2c(C(=O)NCCO)nc3cnc4[nH]ccc4c32)CC1,7.896196279044043,1
CHEMBL5926209,CCC(CC)n1cc(-c2nc(-c3cnn(C(CO)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5926393,Cc1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C)(C#N)C4)n3)n2)n[nH]1,6.771733481322951,2
CHEMBL5926699,N#CCC1(n2ccc(-c3nc(-c4cnn(C5CCNCC5)c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,7.3872161432802645,1
CHEMBL5926719,O=C([C@@H]1CC1(F)F)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cnc(CCO)c(F)c3)n1)C2,7.2839966563652006,4
CHEMBL5926922,CCN1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]nc4N)cc4ncccc34)n2)C1,7.026872146400302,1
CHEMBL5926923,COCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,7.950781977329818,1
CHEMBL5927572,N#CCC(=O)N(CC(F)(F)F)C[C@H]1CC[C@H](n2c(=O)[nH]c(=O)c3cnc4[nH]ccc4c32)CC1,6.481486060122113,1
CHEMBL5928297,Cn1cc(-c2cc3ncccc3c(-n3ccc(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)cn1,6.7121982700697735,1
CHEMBL5928782,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)c3)n2)cn1,7.958607314841775,4
CHEMBL5928874,C[C@@H]1CN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)C[C@H](C)O1,5.547446936771075,1
CHEMBL5928913,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCC(C(F)(F)F)C2)C1,5.849243560139691,1
CHEMBL5929524,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)c2cnccc2C(F)(F)F)C1,9.018634490921455,1
CHEMBL5929587,CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4ccc(N)nc4)cc4ncccc34)n2)C1,7.173925197299173,1
CHEMBL5929596,Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)c(N)n1,8.096910013008056,1
CHEMBL5930544,O=C([C@@H]1CC1(F)F)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cnc(N4CC[C@@H](O)C4)c(F)c3)n1)C2,7.022276394711152,4
CHEMBL5930780,O=C1NCc2nc(-c3c(F)cccc3F)cc(Nc3ccc(C(=O)N4CCC4)cc3)c21,7.130181792020672,2
CHEMBL5931590,Cc1ccccc1S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,9.167491087293763,1
CHEMBL5931705,CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn(CCO)c4)cc4ncccc34)n2)C1,7.481486060122112,1
CHEMBL5932251,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)nn1,7.2839966563652006,4
CHEMBL5932298,CCc1cc(O)c(F)cc1-c1cc(N)c(C=N)c(N(CCc2ccc(OC)c(OC)c2)Cc2ccccc2N(C)S(C)(=O)=O)n1,7.247183568811729,1
CHEMBL5932349,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCC3(CC2)CC3)C1,5.436875039661955,1
CHEMBL5932515,CN(c1ccc(O)cc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc(N)c1C(=N)C(N)=O)S(=O)(=O)c1ccccc1,6.632644078973981,1
CHEMBL5932887,CCn1cc(Nc2ncc(C(N)=O)c(NCc3c(F)cccc3Cl)n2)cn1,9.207608310501746,1
CHEMBL5932895,CCC(CC)n1cc(-c2nc(-c3cnn(C[C@H](O)CCO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5932943,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3ccccc3N(CCO)S(C)(=O)=O)c12,7.52432881167557,2
CHEMBL5933161,Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cn1,7.721246399047171,1
CHEMBL5933263,N#CCC1(n2cc(-c3cc(-c4cc[nH]n4)cc4nccn34)cn2)CC(C#N)C1,6.969953408087766,2
CHEMBL5933670,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)CCC(C)(F)F)C1,8.735182176990463,1
CHEMBL5933694,CC(=O)Nc1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cnc1NC(C)=O,6.023191662661934,1
CHEMBL5933969,Cn1cc(-c2cn3nccc3c(-c3cnn(C4CCCC4O)c3)n2)cn1,6.259637310505756,3
CHEMBL5934018,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)c2ccc(C(F)(F)F)nc2)C1,9.055405193976464,2
CHEMBL5934053,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CC(CC(F)F)C2)C1,5.994390554639719,1
CHEMBL5934240,CCCCN(c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC)cc(N)c1C=N)S(C)(=O)=O,5.700492701299512,1
CHEMBL5934330,CCc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ncnc3[nH]ccc23)n1C,7.920818753952375,1
CHEMBL5935057,O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ccccn2)c(F)c1,7.130768280269024,1
CHEMBL5935105,O=C(C1CC1)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cnn(CCO)c3)n1)C2,7.180456064458132,4
CHEMBL5935296,CCCc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)NC[C@@H]4CCCNC4)cc3)cc12,5.660946264290861,1
CHEMBL5935366,CCc1cc(O)c(F)cc1-c1cc(N)c(C(=N)C(=O)NC)c(NCCc2ccc(NS(=O)(=O)c3ccccc3)cc2)n1,7.079876673709276,1
CHEMBL5936107,CN(c1ncccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(C(N)=O)c12)S(C)(=O)=O,6.555955204081924,2
CHEMBL5936111,C=C(CO)n1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cn1,6.600326278518962,1
CHEMBL5936331,CCOC(=O)Cn1cc(Nc2ncc3ccn(CC4CC4)c3n2)cn1,6.259637310505756,1
CHEMBL5936496,N#CCC1(n2ncc(-c3cc(-c4cccnc4N)cc4ncccc34)n2)CC(C#N)C1,5.43574253203953,2
CHEMBL5936512,CCNC(=O)c1ccc(Nc2ncc(F)c(N3C[C@H]4CC[C@@H](C3)N4C(=O)C3CC3)n2)cc1,8.397940008672037,4
CHEMBL5936736,N#CCCS(=O)(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,8.481486060122112,1
CHEMBL5936975,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCC(C)C)c12,7.180456064458132,2
CHEMBL5936980,Cn1cc(-c2cc3nccnc3c(-c3ccn(C4(CC#N)CN(CC#N)C4)n3)n2)cn1,5.864231485432177,1
CHEMBL5937398,Cc1ccncc1S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,9.8153085691824,1
CHEMBL5937556,Cn1cc(-c2cc(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n3ncnc3c2)cn1,6.318758762624412,1
CHEMBL5937735,[C-]#[N+][C@@H]1C[C@H](N2CCC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.920818753952375,1
CHEMBL5937831,O=C(Nc1ccc2cncc(Cl)c2c1)[C@@H]1CC1c1ccc(S(=O)(=O)NCC2CCCCN2)cc1,5.972650392225243,1
CHEMBL5938026,N#Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)NC[C@@H]4CCCNC4)cc3)cc12,6.6020599913279625,1
CHEMBL5938221,N#CCC1(n2ncc(-c3cc(-c4ccc(F)cn4)cc4ncccc34)n2)CC(C#N)C1,7.21484530728206,2
CHEMBL5938224,CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cc(N)[nH]n4)cn4nccc34)cn2)C1,8.154901959985743,4
CHEMBL5938470,COc1ccc2c(n1)CCN(S(=O)(=O)C[C@H]1C[C@@H](N(C)c3ncnc4[nH]ccc34)C1)C2,8.863279432843592,1
CHEMBL5938513,CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(N(C)Cc2cc(C)ccc2N(CC)S(C)(=O)=O)n1,6.053056729302175,2
CHEMBL5938600,CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(NCc2ccccc2N(CC)S(=O)(=O)CC)n1,8.060480747381382,2
CHEMBL5938950,CNS(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnn3cccc23)CC1,5.494850021680094,1
CHEMBL5939020,CCN1CC(CC#N)(n2ccc(-c3nc(-c4ccc(O)nc4)cc4ncccc34)n2)C1,6.655607726314889,1
CHEMBL5939105,CNCCCNC(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,7.82102305270683,2
CHEMBL5939160,C[C@H](CO)c1ccc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)C3CC3(F)F)n2)cn1,7.552841968657781,4
CHEMBL5939221,CCC(CC)n1cc(-c2nc(-c3cnn(CCN4CC[C@@H](O)C4)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5939295,CNC(=O)c1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]3CC3(F)F)n2)cc(CO)n1,7.075720713938118,4
CHEMBL5939380,CCC(CC)CS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.429457060118103,1
CHEMBL5939436,CC(C)=CCNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,7.580044251510242,1
CHEMBL5939450,N#CCC1(n2ncc(-c3cc(-c4cnc5ncccn45)cc4ncccc34)n2)CC(C#N)C1,6.38610804957314,2
CHEMBL5939970,CNC(=O)c1ncc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@H]3C[C@@H]3F)n2)cc1C,7.142667503568732,4
CHEMBL5940037,N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3cn[nH]c3)nc3cnc4[nH]ccc4c32)CC1,8.244125144327509,1
CHEMBL5940187,Cc1cncc2ccc(NC(=O)[C@@H]3C[C@H]3c3ccc(S(=O)(=O)Nc4cncc(C5CCNCC5)n4)cc3)cc12,6.5376020021010435,1
CHEMBL5940223,N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC[C@H]3CO)nc3cnc4[nH]ccc4c32)CC1,7.958607314841775,1
CHEMBL5940238,CCC(CC)n1cc(-c2nc(-c3cnn([C@H]4C[C@H](CO)C4)c3)cn3nccc23)cn1,7.259637310505756,1
CHEMBL5940612,N#CC[C@H]1CC[C@H](n2c(CC(=O)NC34CCC(C#N)(CC3)C4)nc3cnc4[nH]ccc4c32)CC1,8.455931955649724,1
CHEMBL5941145,CCn1cc(-c2cc(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)ccc1=O,7.045757490560675,1
CHEMBL5941851,N#CC[C@H]1CC[C@H](n2c(CC(=O)NCCOCCOCCN)nc3cnc4[nH]ccc4c32)CC1,8.275724130399212,1
CHEMBL5941947,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)c2ccccc2F)C1,9.437707135543524,1
CHEMBL5942026,CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(O)cc4)cc4ncccc34)n2)C1,7.958607314841775,1
CHEMBL5942134,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)N[C@@H]2CCNC2)cc1,7.6307841425898575,1
CHEMBL5942237,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)C[C@]2(C)C[C@H](C#N)C2)C1,6.0835460514500745,1
CHEMBL5942392,Cc1cc(-c2cc(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)ccn1,6.886056647693163,1
CHEMBL5942656,COC(C)C1CCN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)CC1,8.72584215073632,1
CHEMBL5942690,N#CCC[C@H]1CC[C@H](n2c(=O)[nH]c(=O)c3cnc4[nH]ccc4c32)CC1,7.494850021680094,1
CHEMBL5943119,CN(c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH]nc(C(N)=O)c12)S(=O)(=O)c1ccccc1,5.244658816188452,1
CHEMBL5943135,CN1C(=O)COc2ccc(-c3cc(-c4cnn(C5(CC#N)CC(C#N)C5)n4)c4cccnc4c3)nc21,7.770303756120384,2
CHEMBL5943196,CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(N(CCN2CCOCC2)Cc2ccccc2N(C)S(C)(=O)=O)n1,5.85078088734462,2
CHEMBL5943612,CCC(CC)n1cc(-c2nc(-c3cnn(C(C)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5944436,[C-]#[N+][C@@H]1C[C@H]1C(=O)N[C@]12CN(c3nc(Nc4cnn(C)c4)ncc3F)C[C@H]1[C@H]2C,7.455931955649724,1
CHEMBL5944905,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3nccnc3N(C)S(C)(=O)=O)c12,6.645891560852599,1
CHEMBL5945086,Cc1nn(C)c(C)c1S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,9.09799710864927,1
CHEMBL5945428,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)c2ccncc2)C1,9.512861624522813,1
CHEMBL5945485,N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CC(O)C3)nc3cnc4[nH]ccc4c32)CC1,8.193820026016112,1
CHEMBL5945547,CNS(=O)(=O)C[C@H]1CC[C@H](Nc2nc(N)ncc2Br)CC1,5.221848749616356,1
CHEMBL5945755,N#CCC1(n2ncc(-c3cc(-c4cnc5c(N)nccn45)cc4ncccc34)n2)CC(C#N)C1,6.534617148551582,1
CHEMBL5945847,C[C@@H]1CCN(Cc2cccc(F)c2F)C[C@@H]1n1ccc(=O)c2cnc3[nH]ccc3c21,6.200659450546418,1
CHEMBL5946084,C[Si](C)(C)C1CCC(c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,5.642065152999546,1
CHEMBL5946216,C[C@H]1[C@H]2CN(c3nc(Nc4cnn(C)c4)ncc3F)C[C@]21NC(=O)[C@H]1CC1(F)F,6.230622673923862,4
CHEMBL5946464,O=C(NCCOc1ccccc1)c1ccc(-c2cccc3nc(NC(=O)C4CC4)nn23)cc1,6.1249387366083,1
CHEMBL5946625,CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccn(C5COC5)n4)cc4ncccc34)n2)C1,6.647817481888637,1
CHEMBL5946897,CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2c(F)cccc2N(C)S(C)(=O)=O)n1,8.244125144327509,2
CHEMBL5947039,CC(C)(O)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1,8.130768280269024,1
CHEMBL5947055,O=C([C@@H]1CC1(F)F)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cn[nH]c3)n1)C2,7.958607314841775,4
CHEMBL5947527,N#CC[C@H]1CC[C@H](n2c(-c3cc[nH]n3)nc3cnc4[nH]ccc4c32)CC1,8.468521082957745,1
CHEMBL5947622,N#CC[C@H]1CC[C@H](n2c(C(=O)NC3CC3)nc3cnc4[nH]ccc4c32)CC1,7.305394801066432,1
CHEMBL5947687,CN(c1ccc(O)cc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH]nc(-c3nc4c([nH]3)CCNC4)c12)S(C)(=O)=O,7.163675884293248,1
CHEMBL5948047,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)NC2CCNC2)cc1,7.790783059959837,2
CHEMBL5948893,Cc1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)cn1C,6.510041520575165,1
CHEMBL5949273,O=C(Nc1nc2cccc(C3=CCN(C(=O)C4(F)CC4F)C3)n2n1)C1CC1,6.1090204030103115,1
CHEMBL5949489,C[C@H]1CCC[C@H]1n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1,7.259637310505756,4
CHEMBL5949714,CC(C)(C)n1cc(Nc2ncc(C(N)=O)c(NCC3CC=CC3)n2)cn1,7.642065152999546,1
CHEMBL5949745,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)cn34)cc2)C1,5.522878745280337,1
CHEMBL5949777,CC1CCCN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)C1,6.080921907623926,1
CHEMBL5950030,[C-]#[N+][C@H]1C[C@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.958607314841775,1
CHEMBL5950056,CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cncc(N)c4)cc4ncccc34)n2)C1,6.8326826652518236,1
CHEMBL5950134,CS(=O)(=O)c1ccc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)cn1,7.355651869704872,2
CHEMBL5950147,CC(C)CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH]ncc12,5.127377620974712,1
CHEMBL5950285,CCC1CN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)CCO1,5.371713268910486,1
CHEMBL5950428,CCc1cc(O)ccc1-c1cc2[nH]ncc2c(N2CCC(S(=O)(=O)N(C)C)C2)n1,6.175223537524454,2
CHEMBL5950639,CCOc1ccc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)cn1,8.603800652904264,1
